"Case Number","Description","Date, Time","Weekday","Time","Crime Type","Police Beat","Zip Code","Address","Latitude","Longitude","Accuracy","URL"
156066441,"GRAND THEFT FROM LOCKED AUTO","2015-03-17 14:15:00",Tuesday,"14:15",THEFT,,,,37.784568,-122.431207,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372870"
150238422,"GRAND THEFT FROM PERSON","2015-03-17 14:15:00",Tuesday,"14:15",THEFT,,,,37.779672,-122.423545,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372869"
150238369,"GRAND THEFT FROM UNLOCKED AUTO","2015-03-17 14:00:00",Tuesday,"14:00",THEFT,,,,37.806435,-122.422199,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372871"
150238228,"PETTY THEFT OF PROPERTY","2015-03-17 13:50:00",Tuesday,"13:50",THEFT,,,,37.776675,-122.496387,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372872"
150237866,"PETTY THEFT SHOPLIFTING","2015-03-17 13:38:00",Tuesday,"13:38",THEFT,,,,37.786553,-122.433436,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372873"
156067308,"GRAND THEFT FROM LOCKED AUTO","2015-03-17 13:30:00",Tuesday,"13:30",THEFT,,,,37.785159,-122.390947,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372876"
156067756,"GRAND THEFT FROM LOCKED AUTO","2015-03-17 13:30:00",Tuesday,"13:30",THEFT,,,,37.743727,-122.481183,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372875"
150238234,"PETTY THEFT SHOPLIFTING (ARREST, BOOKED)","2015-03-17 13:30:00",Tuesday,"13:30",THEFT,,,,37.786565,-122.407244,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372874"
150237941,"AGGRAVATED ASSAULT WITH A DEADLY WEAPON","2015-03-17 13:20:00",Tuesday,"13:20","SIMPLE ASSAULT",,,,37.785123,-122.410323,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Simple_Assault/9372878"
150237941,"ROBBERY, BODILY FORCE","2015-03-17 13:20:00",Tuesday,"13:20",ROBBERY,,,,37.785123,-122.410323,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Robbery/9372877"
156066021,"PETTY THEFT OF PROPERTY","2015-03-17 13:15:00",Tuesday,"13:15",THEFT,,,,37.79236,-122.414591,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372880"
150237781,"BATTERY (ARREST, BOOKED)","2015-03-17 13:15:00",Tuesday,"13:15","SIMPLE ASSAULT",,,,37.752275,-122.418761,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Simple_Assault/9372879"
150242724,"MALICIOUS MISCHIEF, GRAFFITI","2015-03-17 13:00:00",Tuesday,"13:00",VANDALISM,,,,37.752493,-122.441672,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Vandalism/9372882"
150238024,"GRAND THEFT FROM LOCKED AUTO","2015-03-17 13:00:00",Tuesday,"13:00",THEFT,,,,37.732678,-122.405821,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372881"
150238303,"GRAND THEFT SHOPLIFTING","2015-03-17 12:56:00",Tuesday,"12:56",THEFT,,,,37.790028,-122.402712,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372883"
150237991,"PETTY THEFT FROM LOCKED AUTO","2015-03-17 12:45:00",Tuesday,"12:45",THEFT,,,,37.775421,-122.403405,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372884"
150237678,BATTERY,"2015-03-17 12:45:00",Tuesday,"12:45","SIMPLE ASSAULT",,,,37.786902,-122.408065,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Simple_Assault/9372885"
156066457,"GRAND THEFT FROM UNLOCKED AUTO","2015-03-17 12:30:00",Tuesday,"12:30",THEFT,,,,37.787077,-122.419908,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372887"
150238002,"PETTY THEFT FROM UNLOCKED AUTO","2015-03-17 12:30:00",Tuesday,"12:30",THEFT,,,,37.718954,-122.50022,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372886"
150237753,BATTERY,"2015-03-17 12:30:00",Tuesday,"12:30","SIMPLE ASSAULT",,,,37.728528,-122.475647,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Simple_Assault/9372888"
156071735,"GRAND THEFT FROM LOCKED AUTO","2015-03-17 12:20:00",Tuesday,"12:20",THEFT,,,,37.789405,-122.444965,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372889"
150237628,"PETTY THEFT FROM LOCKED AUTO","2015-03-17 12:19:00",Tuesday,"12:19",THEFT,,,,37.777329,-122.434046,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372890"
150238494,"PETTY THEFT FROM LOCKED AUTO","2015-03-17 12:00:00",Tuesday,"12:00",THEFT,,,,37.772541,-122.466205,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372898"
150238626,"GRAND THEFT FROM LOCKED AUTO","2015-03-17 12:00:00",Tuesday,"12:00",THEFT,,,,37.772541,-122.466205,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372897"
156066463,"GRAND THEFT FROM LOCKED AUTO","2015-03-17 12:00:00",Tuesday,"12:00",THEFT,,,,37.790577,-122.420692,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372896"
156067364,"GRAND THEFT FROM LOCKED AUTO","2015-03-17 12:00:00",Tuesday,"12:00",THEFT,,,,37.784648,-122.399899,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372895"
150260425,"THEFT OF CHECKS OR CREDIT CARDS","2015-03-17 12:00:00",Tuesday,"12:00",THEFT,,,,37.791452,-122.402409,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372893"
156067693,"GRAND THEFT OF PROPERTY","2015-03-17 12:00:00",Tuesday,"12:00",THEFT,,,,37.78646,-122.452587,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372892"
150237747,ASSAULT,"2015-03-17 12:00:00",Tuesday,"12:00","SIMPLE ASSAULT",,,,37.748457,-122.417399,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Simple_Assault/9372894"
150237844,"THREATS TO SCHOOL TEACHERS","2015-03-17 12:00:00",Tuesday,"12:00","SIMPLE ASSAULT",,,,37.74568,-122.412506,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Simple_Assault/9372891"
150240342,"PETTY THEFT FROM A BUILDING","2015-03-17 11:30:00",Tuesday,"11:30",THEFT,,,,37.789486,-122.395369,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372900"
150241049,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY","2015-03-17 11:30:00",Tuesday,"11:30",BURGLARY,,,,37.776201,-122.428761,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Burglary/9372899"
150237559,"ATTEMPTED ROBBERY COMM. ESTAB. WITH BODILY FORCE","2015-03-17 11:29:00",Tuesday,"11:29",ROBBERY,,,,37.785968,-122.407878,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Robbery/9372901"
156066504,"GRAND THEFT FROM LOCKED AUTO","2015-03-17 11:08:00",Tuesday,"11:08",THEFT,,,,37.775421,-122.403405,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372902"
150237399,"PETTY THEFT SHOPLIFTING (ARREST, BOOKED)","2015-03-17 11:01:00",Tuesday,"11:01",THEFT,,,,37.786565,-122.407244,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372903"
150237731,"GRAND THEFT FROM LOCKED AUTO","2015-03-17 11:00:00",Tuesday,"11:00",THEFT,,,,37.766267,-122.465454,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372907"
156066980,"GRAND THEFT FROM LOCKED AUTO","2015-03-17 11:00:00",Tuesday,"11:00",THEFT,,,,37.789528,-122.413731,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372906"
150237496,"PETTY THEFT FROM LOCKED AUTO","2015-03-17 11:00:00",Tuesday,"11:00",THEFT,,,,37.771339,-122.511054,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372905"
156067336,"GRAND THEFT FROM LOCKED AUTO","2015-03-17 11:00:00",Tuesday,"11:00",THEFT,,,,37.784648,-122.399899,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372904"
150237214,"PETTY THEFT FROM LOCKED AUTO","2015-03-17 10:50:00",Tuesday,"10:50",THEFT,,,,37.780917,-122.453943,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372908"
150237220,"GRAND THEFT SHOPLIFTING","2015-03-17 10:48:00",Tuesday,"10:48",THEFT,,,,37.797501,-122.43181,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372909"
150237684,"GRAND THEFT FROM PERSON","2015-03-17 10:30:00",Tuesday,"10:30",THEFT,,,,37.76267,-122.435188,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372910"
150239107,"GRAND THEFT FROM LOCKED AUTO","2015-03-17 10:16:00",Tuesday,"10:16",THEFT,,,,37.780048,-122.43198,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372911"
150237167,"BATTERY (ARREST, BOOKED)","2015-03-17 10:12:00",Tuesday,"10:12","SIMPLE ASSAULT",,,,37.756357,-122.393071,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Simple_Assault/9372912"
150237349,"GRAND THEFT BICYCLE","2015-03-17 10:02:00",Tuesday,"10:02",THEFT,,,,37.784265,-122.404636,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372913"
150237054,"GRAND THEFT FROM PERSON","2015-03-17 09:50:00",Tuesday,"09:50",THEFT,,,,37.73606,-122.424467,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372914"
156066009,"GRAND THEFT FROM UNLOCKED AUTO","2015-03-17 09:30:00",Tuesday,"09:30",THEFT,,,,37.79572,-122.401678,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372917"
150237026,"INFLICT INJURY ON COHABITEE","2015-03-17 09:30:00",Tuesday,"09:30","SIMPLE ASSAULT",,,,37.78098,-122.432168,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Simple_Assault/9372916"
150237026,"THREATS AGAINST LIFE","2015-03-17 09:30:00",Tuesday,"09:30","SIMPLE ASSAULT",,,,37.78098,-122.432168,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Simple_Assault/9372915"
150236937,"POSSESSION OF METH-AMPHETAMINE (ARREST, BOOKED)","2015-03-17 09:30:00",Tuesday,"09:30",NARCOTICS,,,,37.781134,-122.409011,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Narcotics/9372919"
150238858,"BURGLARY,APT UNDER CONSTRUCTION, UNLAWFUL ENTRY","2015-03-17 09:30:00",Tuesday,"09:30",BURGLARY,,,,37.759109,-122.3904,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Burglary/9372918"
150237139,"GRAND THEFT FROM PERSON","2015-03-17 09:20:00",Tuesday,"09:20",THEFT,,,,37.784189,-122.407634,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372920"
150236971,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES (ARREST, BOOKED)","2015-03-17 09:16:00",Tuesday,"09:16",VANDALISM,,,,37.737651,-122.397505,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Vandalism/9372922"
150236971,"DISCHARGING IN GROSSLY NEGLIGENT MANNER (ARREST, BOOKED)","2015-03-17 09:16:00",Tuesday,"09:16","SIMPLE ASSAULT",,,,37.737651,-122.397505,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Simple_Assault/9372921"
150238212,"PETTY THEFT FROM UNLOCKED AUTO","2015-03-17 09:00:00",Tuesday,"09:00",THEFT,,,,37.803402,-122.418135,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372924"
150238212,"BURGLARY, UNLAWFUL ENTRY","2015-03-17 09:00:00",Tuesday,"09:00",BURGLARY,,,,37.803402,-122.418135,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Burglary/9372923"
150237800,"POSSESSION OF HEROIN (ARREST, BOOKED)","2015-03-17 08:47:00",Tuesday,"08:47",NARCOTICS,,,,37.779944,-122.414318,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Narcotics/9372925"
150237690,"GRAND THEFT FROM LOCKED AUTO","2015-03-17 08:40:00",Tuesday,"08:40",THEFT,,,,37.786178,-122.440065,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372926"
156065788,"GRAND THEFT FROM UNLOCKED AUTO","2015-03-17 08:30:00",Tuesday,"08:30",THEFT,,,,37.757115,-122.49602,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372927"
150236959,"BURGLARY, HOT PROWL, FORCIBLE ENTRY","2015-03-17 08:20:00",Tuesday,"08:20",BURGLARY,,,,37.719498,-122.453158,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Burglary/9372928"
150236909,"BATTERY WITH SERIOUS INJURIES","2015-03-17 08:15:00",Tuesday,"08:15","SIMPLE ASSAULT",,,,37.772664,-122.418338,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Simple_Assault/9372929"
150237888,"BURGLARY OF RESIDENCE, ATTEMPTED FORCIBLE ENTRY","2015-03-17 08:10:00",Tuesday,"08:10",BURGLARY,,,,37.71786,-122.465797,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Burglary/9372930"
150242746,"MALICIOUS MISCHIEF, GRAFFITI","2015-03-17 08:00:00",Tuesday,"08:00",VANDALISM,,,,37.752825,-122.442162,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Vandalism/9372931"
150236830,"AGGRAVATED ASSAULT WITH A DEADLY WEAPON","2015-03-17 08:00:00",Tuesday,"08:00","SIMPLE ASSAULT",,,,37.78539,-122.409093,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Simple_Assault/9372932"
150237907,"PETTY THEFT FROM LOCKED AUTO","2015-03-17 07:45:00",Tuesday,"07:45",THEFT,,,,37.806222,-122.408337,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372933"
156069417,"GRAND THEFT FROM LOCKED AUTO","2015-03-17 07:40:00",Tuesday,"07:40",THEFT,,,,37.743924,-122.395971,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372934"
150238717,"STOLEN AUTOMOBILE","2015-03-17 07:00:00",Tuesday,"07:00","VEHICLE THEFT",,,,37.742766,-122.482119,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Vehicle_Theft/9372935"
150236799,"THREATS AGAINST LIFE (ARREST, BOOKED)","2015-03-17 05:45:00",Tuesday,"05:45","SIMPLE ASSAULT",,,,37.80702,-122.418111,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Simple_Assault/9372937"
150236799,"BATTERY OF A POLICE OFFICER (ARREST, BOOKED)","2015-03-17 05:45:00",Tuesday,"05:45","SIMPLE ASSAULT",,,,37.80702,-122.418111,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Simple_Assault/9372936"
156065528,"GRAND THEFT FROM LOCKED AUTO","2015-03-17 05:39:00",Tuesday,"05:39",THEFT,,,,37.764938,-122.434303,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372938"
150236783,"MALICIOUS MISCHIEF, BREAKING WINDOWS (ARREST, BOOKED)","2015-03-17 05:34:00",Tuesday,"05:34",VANDALISM,,,,37.784068,-122.420907,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Vandalism/9372940"
150236783,"BURGLARY, FORCIBLE ENTRY (ARREST, BOOKED)","2015-03-17 05:34:00",Tuesday,"05:34",BURGLARY,,,,37.784068,-122.420907,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Burglary/9372939"
156067239,"GRAND THEFT FROM LOCKED AUTO","2015-03-17 05:32:00",Tuesday,"05:32",THEFT,,,,37.788838,-122.389433,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372941"
150240041,"ROBBERY ON THE STREET WITH A GUN (ARREST, BOOKED)","2015-03-17 05:15:00",Tuesday,"05:15",ROBBERY,,,,37.763209,-122.407819,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Robbery/9372942"
150236777,"BURGLARY OF APARTMENT HOUSE, ATT FORCIBLE ENTRY","2015-03-17 04:20:00",Tuesday,"04:20",BURGLARY,,,,37.792432,-122.420232,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Burglary/9372943"
150236733,"BURGLARY, HOT PROWL, FORCIBLE ENTRY","2015-03-17 04:02:00",Tuesday,"04:02",BURGLARY,,,,37.763481,-122.426427,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Burglary/9372944"
150237418,"MALICIOUS MISCHIEF, GRAFFITI","2015-03-17 03:50:00",Tuesday,"03:50",VANDALISM,,,,37.762878,-122.415144,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Vandalism/9372945"
150236642,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY","2015-03-17 02:55:00",Tuesday,"02:55",BURGLARY,,,,37.783574,-122.470843,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Burglary/9372946"
150236727,"PETTY THEFT SHOPLIFTING (JUVENILE BOOKED)","2015-03-17 02:30:00",Tuesday,"02:30",THEFT,,,,37.805052,-122.432952,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372947"
150236595,BATTERY,"2015-03-17 02:10:00",Tuesday,"02:10","SIMPLE ASSAULT",,,,37.762463,-122.434659,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Simple_Assault/9372948"
150236658,BATTERY,"2015-03-17 02:03:00",Tuesday,"02:03","SIMPLE ASSAULT",,,,37.763416,-122.458267,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Simple_Assault/9372949"
150244178,"ATTEMPTED THEFT FROM UNLOCKED VEHICLE","2015-03-17 01:51:00",Tuesday,"01:51",THEFT,,,,37.765299,-122.42881,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372951"
150244178,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY","2015-03-17 01:51:00",Tuesday,"01:51",BURGLARY,,,,37.765299,-122.42881,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Burglary/9372950"
150236664,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY","2015-03-17 01:50:00",Tuesday,"01:50",BURGLARY,,,,37.782021,-122.392394,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Burglary/9372952"
150236539,STALKING,"2015-03-17 01:30:00",Tuesday,"01:30","SIMPLE ASSAULT",,,,37.717801,-122.47539,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Simple_Assault/9372953"
150236551,"ROBBERY ON THE STREET WITH A KNIFE (ARREST, BOOKED)","2015-03-17 01:30:00",Tuesday,"01:30",ROBBERY,,,,37.78471,-122.417809,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Robbery/9372954"
150236573,"POSSESSION OF NARCOTICS PARAPHERNALIA (ARREST, BOOKED)","2015-03-17 01:28:00",Tuesday,"01:28",NARCOTICS,,,,37.784697,-122.413609,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Narcotics/9372955"
150236545,"THREATS AGAINST LIFE","2015-03-17 01:20:00",Tuesday,"01:20","SIMPLE ASSAULT",,,,37.755344,-122.395251,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Simple_Assault/9372957"
150236545,"INFLICT INJURY ON COHABITEE","2015-03-17 01:20:00",Tuesday,"01:20","SIMPLE ASSAULT",,,,37.755344,-122.395251,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Simple_Assault/9372956"
150237101,"MALICIOUS MISCHIEF, BREAKING WINDOWS","2015-03-17 01:00:00",Tuesday,"01:00",VANDALISM,,,,37.717801,-122.47539,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Vandalism/9372958"
156069445,"GRAND THEFT FROM LOCKED AUTO","2015-03-17 01:00:00",Tuesday,"01:00",THEFT,,,,37.750488,-122.393464,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372959"
150236608,"THEFT OF UTILITY SERVICES","2015-03-17 00:46:00",Tuesday,"00:46",THEFT,,,,37.730124,-122.391633,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372961"
150236608,"PLANTING/CULTIVATING MARIJUANA","2015-03-17 00:46:00",Tuesday,"00:46",NARCOTICS,,,,37.730124,-122.391633,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Narcotics/9372960"
150236501,"POSSESSION OF NARCOTICS PARAPHERNALIA (ARREST, BOOKED)","2015-03-17 00:45:00",Tuesday,"00:45",NARCOTICS,,,,37.727509,-122.38535,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Narcotics/9372962"
150236501,"BURGLARY, VEHICLE (ARREST MADE) (ARREST, BOOKED)","2015-03-17 00:45:00",Tuesday,"00:45",BURGLARY,,,,37.727509,-122.38535,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Burglary/9372963"
150236517,"POSSESSION OF MARIJUANA (JUVENILE BOOKED)","2015-03-17 00:35:00",Tuesday,"00:35",NARCOTICS,,,,37.730743,-122.429307,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Narcotics/9372964"
150236460,"BURGLARY OF STORE, FORCIBLE ENTRY (ARREST, BOOKED)","2015-03-17 00:34:00",Tuesday,"00:34",BURGLARY,,,,37.789477,-122.406182,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Burglary/9372965"
150236749,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","2015-03-17 00:30:00",Tuesday,"00:30",VANDALISM,,,,37.775421,-122.403405,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Vandalism/9372966"
150236749,"AGGRAVATED ASSAULT WITH A DEADLY WEAPON","2015-03-17 00:30:00",Tuesday,"00:30","SIMPLE ASSAULT",,,,37.775421,-122.403405,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Simple_Assault/9372967"
150236426,"ATTEMPTED THEFT FROM LOCKED VEHICLE","2015-03-17 00:13:00",Tuesday,"00:13",THEFT,,,,37.802839,-122.431522,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372968"
156067734,"MALICIOUS MISCHIEF, VANDALISM","2015-03-17 00:01:00",Tuesday,"00:01",VANDALISM,,,,37.769376,-122.429533,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Vandalism/9372970"
156071412,"GRAND THEFT FROM LOCKED AUTO","2015-03-17 00:01:00",Tuesday,"00:01",THEFT,,,,37.807036,-122.413814,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372972"
156065716,"GRAND THEFT FROM LOCKED AUTO","2015-03-17 00:01:00",Tuesday,"00:01",THEFT,,,,37.787693,-122.48473,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372971"
150236498,"GRAND THEFT FROM LOCKED AUTO","2015-03-17 00:01:00",Tuesday,"00:01",THEFT,,,,37.786941,-122.411519,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-17/Theft/9372969"
156066742,"GRAND THEFT FROM LOCKED AUTO","2015-03-16 23:50:00",Monday,"23:50",THEFT,,,,37.786601,-122.436749,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-16/Theft/9372526"
150236404,"PETTY THEFT FROM LOCKED AUTO","2015-03-16 23:50:00",Monday,"23:50",THEFT,,,,37.770631,-122.412483,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-16/Theft/9372525"
150236391,"ROBBERY, BODILY FORCE","2015-03-16 23:40:00",Monday,"23:40",ROBBERY,,,,37.785641,-122.417999,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-16/Robbery/9372527"
150236357,"MALICIOUS MISCHIEF, ADULT SUSPECT","2015-03-16 23:05:00",Monday,"23:05",VANDALISM,,,,37.710895,-122.420557,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-16/Vandalism/9372528"
150236357,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP","2015-03-16 23:05:00",Monday,"23:05","SIMPLE ASSAULT",,,,37.710895,-122.420557,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-16/Simple_Assault/9372529"
